Raw Data
Scope 1/1, Sample 1/9 (H1 A 2/20/17)
Method Function,Sample (S1)
0.6435,81,40.8,21.3,0.0070,,
0.6520,82,41.8,21.3,0.0070,,
0.6605,83,42.5,21.3,0.0070,,
0.6690,84,43.4,21.3,0.0070,,
0.6765,85,43.9,21.3,0.0070,,
0.6850,86,44.8,21.3,0.0075,,
0.6930,87,46.0,21.3,0.0075,,
0.7015,88,47.1,21.3,0.0070,,
0.7100,89,47.8,21.3,0.0070,,
0.7185,90,48.7,21.3,0.0075,,
0.7260,91,49.7,21.3,0.0070,,
0.7345,92,50.6,21.3,0.0075,,
0.7430,93,51.4,21.3,0.0070,,
0.7515,94,52.1,21.3,0.0070,,
0.7600,95,53.0,21.3,0.0070,,
0.7680,96,53.9,21.3,0.0075,,
0.7760,97,55.0,21.3,0.0075,,
0.7840,98,55.9,21.3,0.0075,,
0.7925,99,56.3,21.3,0.0070,,
0.8010,100,57.2,21.3,0.0070,,
0.8095,101,58.3,21.3,0.0070,,
0.8180,102,58.9,21.3,0.0075,,
0.8255,103,60.1,21.3,0.0070,,
0.8340,104,61.4,21.3,0.0075,,
0.8425,105,62.9,21.3,0.0070,,
0.8510,106,63.9,21.3,0.0070,,
0.8590,107,64.7,21.3,0.0065,,
0.8675,108,64.8,21.3,0.0075,,
0.8750,109,65.8,21.3,0.0070,,
0.8835,110,66.9,21.3,0.0075,,
0.8920,111,68.0,21.3,0.0070,,
0.9005,112,69.1,21.3,0.0070,,
0.9090,113,70.5,21.3,0.0070,,
0.9170,114,71.1,21.3,0.0075,,
0.9250,115,72.6,21.3,0.0075,,
0.9330,116,73.6,21.3,0.0075,,
0.9415,117,75.0,21.3,0.0070,,
0.9500,118,76.8,21.3,0.0070,,
0.9585,119,78.0,21.3,0.0070,,
0.9670,120,79.4,21.3,0.0075,,
0.9745,121,81.2,21.3,0.0070,,
0.9830,122,82.7,21.3,0.0075,,
0.9915,123,84.0,21.3,0.0070,,
0.9995,124,85.5,21.3,0.0065,,
1.0080,125,88.3,21.3,0.0070,,
1.0165,126,89.7,21.3,0.0070,,
1.0240,127,92.3,21.3,0.0070,,
1.0325,128,94.5,21.3,0.0075,,
1.0410,129,96.3,21.3,0.0075,,
1.0495,130,98.8,21.3,0.0070,,
1.0580,131,100.9,21.3,0.0070,,
1.0660,132,103.3,21.3,0.0065,,
1.0740,133,105.9,21.3,0.0075,,
1.0820,134,108.9,21.3,0.0075,,
1.0905,135,111.9,21.3,0.0075,,
1.0990,136,114.7,21.3,0.0070,,
1.1075,137,118.5,21.3,0.0070,,
1.1160,138,122.2,21.3,0.0070,,
1.1245,139,125.7,21.3,0.0075,,
1.1320,140,130.8,21.3,0.0070,,
1.1405,141,135.1,21.3,0.0075,,
1.1485,142,140.2,21.3,0.0065,,
1.1570,143,144.7,21.3,0.0070,,
1.1655,144,149.0,21.3,0.0070,,
1.1740,145,153.5,21.3,0.0075,,
1.1815,146,157.4,21.3,0.0070,,
1.1900,147,160.2,21.3,0.0075,,
1.1985,148,163.5,21.3,0.0070,,
1.2070,149,166.9,21.3,0.0070,,
1.2150,150,170.4,21.3,0.0065,,
1.2230,151,172.0,21.3,0.0075,,
1.2310,152,174.6,21.3,0.0075,,
1.2395,153,176.8,21.3,0.0075,,
1.2480,154,179.2,21.3,0.0070,,
1.2560,155,181.2,21.3,0.0065,,
1.2640,156,182.9,21.3,0.0065,,
1.2715,157,184.9,21.3,0.0070,,
1.2745,158,186.2,21.3,0.0025,,
1.2755,159,186.8,21.3,0.0010,,
1.2760,160,187.5,21.3,0.0005,,
1.2770,161,187.6,21.3,0.0010,,
1.2780,162,187.8,21.3,0.0010,,
1.2800,163,188.0,21.3,0.0020,,
1.2820,164,188.3,21.3,0.0020,,
1.2850,165,188.5,21.3,0.0025,,
1.2875,166,188.8,21.3,0.0020,,
1.2880,167,189.0,21.3,0.0005,,
1.2885,168,189.4,21.3,0.0005,,
1.2890,169,189.9,21.3,0.0005,,
1.2900,170,189.9,21.3,0.0010,,
1.2905,170,190.0,21.3,0.0010,,
Result,TitrationEP2
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,189.6,21.6,NaN,,
0.0005,1,189.3,21.6,0.0005,,
0.0020,2,189.5,21.6,0.0015,,
0.0050,3,189.7,21.6,0.0025,,
0.0085,4,189.7,21.6,0.0030,,
0.0150,5,190.3,21.6,0.0055,,
0.0235,6,191.3,21.6,0.0070,,
0.0310,7,192.4,21.6,0.0070,,
0.0395,8,193.6,21.6,0.0075,,
0.0480,9,195.0,21.6,0.0075,,
0.0565,10,195.9,21.6,0.0070,,
0.0645,11,197.0,21.6,0.0065,,
0.0730,12,198.3,21.6,0.0070,,
0.0805,13,199.4,21.6,0.0070,,
0.0890,14,200.2,21.6,0.0075,,
0.0975,15,200.8,21.6,0.0070,,
0.1060,16,202.2,21.6,0.0070,,
0.1145,17,203.1,21.6,0.0070,,
0.1230,18,203.8,21.6,0.0070,,
0.1305,19,204.2,21.6,0.0070,,
0.1390,20,205.0,21.6,0.0075,,
0.1470,21,206.0,21.6,0.0065,,
0.1555,22,207.0,21.6,0.0070,,
0.1640,23,207.8,21.6,0.0070,,
0.1725,24,207.9,21.6,0.0070,,
0.1800,25,208.3,21.6,0.0070,,
0.1885,26,208.9,21.6,0.0075,,
0.1970,27,209.5,21.6,0.0070,,
0.2055,28,210.4,21.6,0.0070,,
0.2135,29,211.1,21.6,0.0065,,
0.2220,30,211.6,21.6,0.0070,,
0.2300,31,212.2,21.6,0.0075,,
0.2380,32,212.3,21.6,0.0075,,
0.2465,33,212.8,21.6,0.0070,,
0.2550,34,213.4,21.6,0.0070,,
0.2635,35,214.0,21.6,0.0070,,
0.2720,36,214.5,21.6,0.0070,,
0.2795,37,214.9,21.6,0.0070,,
0.2880,38,215.7,21.6,0.0075,,
0.2965,39,216.6,21.6,0.0070,,
0.3045,40,216.8,21.6,0.0065,,
0.3130,41,216.8,21.6,0.0070,,
0.3215,42,217.4,21.6,0.0070,,
0.3290,43,218.0,21.6,0.0070,,
0.3375,44,218.9,21.6,0.0075,,
0.3460,45,219.5,21.6,0.0075,,
0.3545,46,220.2,21.6,0.0070,,
0.3625,47,220.6,21.6,0.0065,,
0.3710,48,220.4,21.6,0.0070,,
0.3790,49,220.8,21.6,0.0075,,
0.3870,50,221.7,21.6,0.0075,,
0.3955,51,222.0,21.6,0.0075,,
0.4040,52,222.6,21.6,0.0070,,
0.4125,53,222.8,21.6,0.0070,,
0.4210,54,223.3,21.6,0.0070,,
0.4285,55,223.7,21.6,0.0070,,
0.4370,56,224.0,21.6,0.0075,,
0.4455,57,224.3,21.6,0.0075,,
0.4535,58,224.5,21.6,0.0065,,
0.4620,59,224.7,21.6,0.0070,,
0.4705,60,225.3,21.6,0.0070,,
0.4780,61,225.2,21.6,0.0070,,
0.4865,62,225.9,21.6,0.0075,,
0.4950,63,226.4,21.7,0.0075,,
0.5035,64,226.7,21.6,0.0070,,
0.5120,65,227.1,21.6,0.0070,,
0.5200,66,227.4,21.7,0.0065,,
0.5280,67,227.0,21.6,0.0075,,
0.5360,68,227.1,21.6,0.0075,,
0.5445,69,227.3,21.7,0.0075,,
0.5530,70,227.6,21.7,0.0070,,
0.5615,71,227.8,21.7,0.0070,,
0.5700,72,228.5,21.7,0.0070,,
0.5775,73,228.7,21.7,0.0070,,
0.5860,74,229.4,21.7,0.0075,,
0.5945,75,229.5,21.7,0.0075,,
0.6025,76,229.8,21.7,0.0065,,
0.6110,77,230.4,21.7,0.0070,,
0.6195,78,230.7,21.7,0.0070,,
0.6270,79,230.9,21.7,0.0070,,
0.6355,80,231.1,21.7,0.0075,,
0.6440,81,231.3,21.7,0.0075,,
0.6525,82,231.8,21.7,0.0070,,
0.6610,83,231.9,21.7,0.0070,,
0.6695,84,231.8,21.6,0.0070,,
0.6770,85,231.8,21.7,0.0070,,
0.6855,86,232.5,21.7,0.0075,,
0.6935,87,232.9,21.7,0.0065,,
0.7020,88,233.3,21.7,0.0070,,
0.7105,89,233.7,21.7,0.0070,,
0.7190,90,233.8,21.7,0.0075,,
0.7265,91,234.3,21.7,0.0070,,
0.7350,92,234.1,21.7,0.0075,,
0.7430,93,234.2,21.7,0.0065,,
0.7515,94,234.4,21.7,0.0070,,
0.7600,95,234.5,21.7,0.0070,,
0.7685,96,234.8,21.7,0.0070,,
0.7760,97,234.7,21.7,0.0070,,
0.7845,98,235.1,21.7,0.0075,,
0.7930,99,235.1,21.7,0.0070,,
0.8015,100,235.5,21.7,0.0070,,
0.8095,101,235.4,21.7,0.0065,,
0.8175,102,236.0,21.7,0.0065,,
0.8250,103,236.4,21.7,0.0070,,
0.8335,104,236.1,21.7,0.0075,,
0.8420,105,236.2,21.7,0.0070,,
0.8505,106,236.5,21.7,0.0070,,
0.8590,107,236.8,21.7,0.0070,,
0.8675,108,236.9,21.7,0.0075,,
0.8740,109,237.3,21.7,0.0060,,
0.8745,110,237.5,21.7,0.0005,,
0.8750,111,237.6,21.7,0.0005,,
0.8765,112,237.8,21.7,0.0010,,
0.8775,113,237.8,21.7,0.0010,,
0.8785,114,237.8,21.7,0.0010,,
0.8800,115,238.2,21.7,0.0015,,
0.8825,116,238.0,21.7,0.0025,,
0.8855,117,238.5,21.7,0.0025,,
0.8870,118,238.7,21.7,0.0010,,
0.8875,119,238.7,21.7,0.0005,,
0.8880,120,238.8,21.7,0.0005,,
0.8890,121,238.6,21.7,0.0010,,
0.8895,122,238.5,21.7,0.0005,,
0.8905,123,238.6,21.7,0.0010,,
0.8920,124,238.8,21.7,0.0010,,
0.8945,125,238.9,21.7,0.0020,,
0.8975,126,238.9,21.7,0.0025,,
0.8995,127,238.4,21.7,0.0020,,
0.8995,128,238.0,21.7,0.0000,,
0.9000,129,237.9,21.7,0.0005,,
0.9005,130,237.7,21.7,0.0005,,
0.9015,131,238.1,21.7,0.0010,,
0.9030,132,238.1,21.7,0.0010,,
0.9040,133,238.2,21.7,0.0010,,
0.9050,134,238.2,21.7,0.0010,,
0.9070,135,238.3,21.7,0.0020,,
0.9085,136,238.3,21.7,0.0010,,
0.9090,137,238.4,21.7,0.0005,,
0.9090,138,238.7,21.7,0.0000,,
0.9110,139,238.8,21.7,0.0020,,
0.9130,140,238.9,21.7,0.0020,,
0.9145,141,239.1,21.7,0.0015,,
0.9155,142,239.3,21.7,0.0010,,
0.9165,143,239.4,21.7,0.0010,,
0.9175,144,239.0,21.7,0.0010,,
0.9185,145,239.0,21.7,0.0010,,
0.9190,146,238.7,21.7,0.0005,,
0.9205,147,239.0,21.7,0.0015,,
0.9210,148,239.2,21.7,0.0005,,
0.9225,149,239.2,21.7,0.0010,,
0.9235,150,239.4,21.7,0.0010,,
0.9250,151,239.5,21.7,0.0015,,
0.9260,152,239.4,21.7,0.0010,,
0.9275,153,239.0,21.7,0.0015,,
0.9280,154,238.7,21.7,0.0005,,
0.9290,155,238.7,21.7,0.0010,,
0.9300,156,238.9,21.7,0.0010,,
0.9305,157,238.8,21.7,0.0005,,
0.9315,158,239.1,21.7,0.0010,,
0.9325,159,238.9,21.7,0.0010,,
0.9330,160,238.9,21.7,0.0005,,
0.9340,161,239.1,21.7,0.0010,,
0.9350,162,239.5,21.7,0.0010,,
0.9355,163,239.8,21.7,0.0005,,
0.9365,164,239.9,21.7,0.0010,,
0.9375,165,240.0,21.7,0.0010,,
0.9385,166,239.9,21.7,0.0010,,
0.9395,167,240.0,21.7,0.0010,,
Scope 1/1, Sample 3/9 (T1 A 2/20/17)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-64.5,21.4,NaN,,
0.0005,1,-71.1,21.3,0.0005,,
0.0020,2,-71.3,21.3,0.0015,,
0.0050,3,-71.3,21.3,0.0025,,
0.0085,4,-71.4,21.3,0.0030,,
0.0145,5,-71.5,21.3,0.0050,,
0.0230,6,-71.1,21.3,0.0070,,
0.0305,7,-70.1,21.3,0.0070,,
0.0390,8,-69.6,21.3,0.0075,,
0.0475,9,-68.2,21.3,0.0075,,
0.0560,10,-67.0,21.3,0.0070,,
0.0640,11,-66.1,21.3,0.0065,,
0.0725,12,-65.3,21.3,0.0070,,
0.0800,13,-63.7,21.3,0.0070,,
0.0885,14,-62.6,21.3,0.0075,,
0.0970,15,-61.1,21.3,0.0070,,
0.1055,16,-59.7,21.3,0.0070,,
0.1140,17,-57.2,21.3,0.0070,,
0.1225,18,-54.9,21.3,0.0070,,
0.1300,19,-53.2,21.3,0.0070,,
0.1385,20,-51.1,21.3,0.0075,,
0.1465,21,-49.1,21.3,0.0075,,
0.1550,22,-46.7,21.3,0.0070,,
0.1635,23,-44.0,21.3,0.0070,,
0.1720,24,-41.1,21.3,0.0070,,
0.1795,25,-38.3,21.3,0.0070,,
0.1880,26,-35.2,21.3,0.0075,,
0.1965,27,-31.8,21.3,0.0075,,
0.2050,28,-28.2,21.3,0.0070,,
0.2130,29,-24.7,21.3,0.0065,,
0.2215,30,-20.7,21.3,0.0070,,
0.2290,31,-16.8,21.3,0.0070,,
0.2375,32,-12.9,21.3,0.0075,,
0.2460,33,-9.7,21.3,0.0075,,
0.2545,34,-6.5,21.3,0.0070,,
0.2630,35,-4.3,21.3,0.0070,,
0.2715,36,-1.9,21.3,0.0070,,
0.2790,37,0.1,21.3,0.0070,,
0.2875,38,2.0,21.3,0.0075,,
0.2955,39,3.6,21.3,0.0075,,
0.3040,40,5.3,21.3,0.0070,,
0.3125,41,6.4,21.3,0.0070,,
0.3210,42,8.1,21.3,0.0070,,
0.3285,43,9.1,21.3,0.0070,,
0.3370,44,9.9,21.3,0.0075,,
0.3455,45,11.0,21.3,0.0075,,
0.3540,46,11.9,21.3,0.0070,,
0.3620,47,13.1,21.3,0.0065,,
0.3705,48,14.3,21.3,0.0070,,
0.3780,49,15.2,21.3,0.0070,,
0.3865,50,16.6,21.3,0.0075,,
0.3950,51,17.8,21.3,0.0075,,
0.4035,52,18.4,21.3,0.0070,,
0.4120,53,19.2,21.3,0.0070,,
0.4205,54,20.0,21.3,0.0070,,
0.4290,55,21.0,21.3,0.0075,,
0.4365,56,21.9,21.3,0.0070,,
0.4450,57,22.7,21.3,0.0075,,
0.4530,58,23.6,21.3,0.0065,,
0.4615,59,24.7,21.3,0.0070,,
0.4700,60,25.8,21.3,0.0070,,
0.4775,61,26.7,21.3,0.0070,,
0.4860,62,27.8,21.3,0.0075,,
0.4945,63,28.7,21.3,0.0075,,
0.5030,64,29.2,21.3,0.0070,,
0.5115,65,30.0,21.3,0.0070,,
0.5195,66,30.8,21.3,0.0065,,
0.5275,67,31.2,21.3,0.0075,,
0.5355,68,32.0,21.3,0.0075,,
0.5440,69,33.4,21.3,0.0075,,
0.5525,70,34.4,21.3,0.0070,,
0.5610,71,35.1,21.3,0.0070,,
0.5695,72,35.9,21.3,0.0070,,
0.5770,73,37.3,21.3,0.0070,,
0.5855,74,38.0,21.3,0.0075,,
0.5940,75,38.7,21.3,0.0075,,
0.6020,76,39.8,21.3,0.0065,,
0.6105,77,40.5,21.3,0.0070,,
0.6190,78,41.2,21.3,0.0070,,
0.6275,79,41.9,21.3,0.0075,,
0.6350,80,42.9,21.3,0.0070,,
0.6435,81,43.5,21.3,0.0075,,
0.6520,82,44.3,21.3,0.0070,,
0.6605,83,45.2,21.3,0.0070,,
0.6690,84,45.8,21.3,0.0070,,
0.6765,85,46.6,21.3,0.0070,,
0.6850,86,47.4,21.3,0.0075,,
0.6930,87,48.0,21.3,0.0075,,
0.7015,88,49.0,21.3,0.0070,,
0.7100,89,49.8,21.3,0.0070,,
0.7185,90,50.8,21.3,0.0070,,
0.7260,91,51.5,21.3,0.0070,,
0.7345,92,52.5,21.3,0.0075,,
0.7430,93,53.3,21.3,0.0075,,
0.7515,94,54.2,21.3,0.0070,,
0.7595,95,54.9,21.3,0.0065,,
0.7680,96,56.1,21.3,0.0070,,
0.7755,97,56.6,21.3,0.0070,,
0.7840,98,57.3,21.3,0.0075,,
0.7925,99,58.1,21.3,0.0075,,
0.8010,100,59.0,21.3,0.0070,,
0.8095,101,59.9,21.3,0.0070,,
0.8180,102,60.9,21.3,0.0070,,
0.8255,103,61.8,21.3,0.0070,,
0.8340,104,62.5,21.3,0.0075,,
0.8420,105,63.5,21.3,0.0075,,
0.8505,106,64.4,21.3,0.0070,,
0.8590,107,65.3,21.3,0.0070,,
0.8675,108,66.3,21.3,0.0070,,
0.8750,109,67.1,21.3,0.0070,,
0.8835,110,68.3,21.3,0.0075,,
0.8920,111,69.4,21.3,0.0075,,
0.9005,112,69.9,21.3,0.0070,,
0.9085,113,71.2,21.3,0.0065,,
0.9170,114,72.7,21.3,0.0070,,
0.9250,115,73.5,21.3,0.0075,,
0.9330,116,75.0,21.3,0.0075,,
0.9415,117,76.3,21.3,0.0075,,
0.9500,118,77.8,21.3,0.0070,,
0.9585,119,79.2,21.3,0.0070,,
0.9670,120,80.1,21.3,0.0075,,
0.9745,121,81.4,21.3,0.0070,,
0.9830,122,83.2,21.3,0.0075,,
0.9915,123,84.9,21.3,0.0070,,
0.9995,124,86.4,21.3,0.0065,,
1.0080,125,88.4,21.3,0.0070,,
1.0165,126,89.7,21.3,0.0070,,
1.0240,127,91.4,21.3,0.0070,,
1.0325,128,93.5,21.3,0.0075,,
1.0410,129,95.5,21.3,0.0075,,
1.0495,130,97.6,21.3,0.0070,,
1.0580,131,100.7,21.3,0.0070,,
1.0660,132,102.5,21.3,0.0065,,
1.0740,133,104.8,21.3,0.0075,,
1.0820,134,107.5,21.3,0.0075,,
1.0905,135,111.0,21.3,0.0070,,
1.0990,136,114.2,21.3,0.0070,,
1.1075,137,117.6,21.3,0.0070,,
1.1160,138,122.1,21.3,0.0070,,
1.1235,139,126.9,21.3,0.0070,,
1.1320,140,131.2,21.3,0.0075,,
1.1405,141,136.5,21.3,0.0075,,
1.1485,142,141.6,21.3,0.0065,,
1.1570,143,145.7,21.3,0.0070,,
1.1655,144,150.3,21.3,0.0070,,
1.1730,145,154.3,21.3,0.0070,,
1.1815,146,158.4,21.3,0.0075,,
1.1900,147,161.8,21.3,0.0075,,
1.1985,148,165.0,21.3,0.0070,,
1.2070,149,168.2,21.3,0.0070,,
1.2150,150,171.2,21.3,0.0065,,
1.2230,151,173.2,21.3,0.0075,,
1.2310,152,175.4,21.3,0.0075,,
1.2395,153,177.7,21.3,0.0075,,
1.2480,154,180.2,21.3,0.0070,,
1.2565,155,181.8,21.3,0.0070,,
1.2640,156,183.5,21.3,0.0060,,
1.2690,157,184.1,21.3,0.0045,,
1.2720,158,185.7,21.3,0.0025,,
1.2745,159,186.9,21.3,0.0025,,
1.2770,160,187.4,21.3,0.0020,,
1.2795,161,187.6,21.3,0.0020,,
1.2810,162,188.2,21.3,0.0010,,
1.2820,163,187.8,21.3,0.0010,,
1.2825,164,187.7,21.3,0.0005,,
1.2830,165,188.0,21.3,0.0005,,
1.2840,166,188.2,21.3,0.0010,,
1.2850,167,188.7,21.3,0.0010,,
1.2865,168,189.1,21.3,0.0010,,
1.2875,169,189.3,21.3,0.0010,,
1.2875,170,189.8,21.3,0.0000,,
1.2880,171,189.6,21.3,0.0005,,
1.2885,172,189.1,21.3,0.0005,,
1.2895,173,190.1,21.3,0.0015,,
Result,TitrationEP2
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,190.3,21.7,NaN,,
0.0005,1,190.5,21.7,0.0005,,
0.0020,2,190.5,21.7,0.0015,,
0.0050,3,190.6,21.7,0.0025,,
0.0085,4,190.9,21.7,0.0030,,
0.0150,5,191.0,21.7,0.0055,,
0.0235,6,192.0,21.7,0.0075,,
0.0310,7,193.5,21.7,0.0070,,
0.0395,8,194.7,21.7,0.0075,,
0.0480,9,195.8,21.7,0.0070,,
0.0565,10,197.1,21.7,0.0070,,
0.0645,11,198.0,21.7,0.0065,,
0.0730,12,198.9,21.7,0.0070,,
0.0805,13,199.5,21.7,0.0070,,
0.0890,14,200.7,21.7,0.0075,,
0.0975,15,201.6,21.7,0.0070,,
0.1060,16,202.5,21.7,0.0070,,
0.1145,17,203.3,21.7,0.0070,,
0.1230,18,204.0,21.7,0.0075,,
0.1305,19,204.8,21.7,0.0070,,
0.1390,20,205.7,21.7,0.0075,,
0.1470,21,206.4,21.7,0.0065,,
0.1555,22,207.1,21.7,0.0070,,
0.1640,23,207.6,21.7,0.0070,,
0.1725,24,208.0,21.7,0.0070,,
0.1800,25,208.0,21.7,0.0070,,
0.1885,26,208.9,21.7,0.0075,,
0.1970,27,209.5,21.7,0.0075,,
0.2055,28,209.9,21.7,0.0070,,
0.2135,29,210.6,21.7,0.0065,,
0.2220,30,211.4,21.7,0.0070,,
0.2295,31,211.9,21.7,0.0070,,
0.2380,32,212.5,21.7,0.0075,,
0.2465,33,212.8,21.7,0.0070,,
0.2550,34,213.4,21.7,0.0070,,
0.2635,35,213.9,21.7,0.0070,,
0.2720,36,214.5,21.7,0.0070,,
0.2795,37,215.7,21.7,0.0070,,
0.2880,38,216.0,21.7,0.0075,,
0.2960,39,216.2,21.7,0.0075,,
0.3045,40,216.6,21.7,0.0070,,
0.3130,41,216.9,21.7,0.0070,,
0.3215,42,217.3,21.7,0.0070,,
0.3290,43,218.1,21.7,0.0070,,
0.3375,44,218.2,21.7,0.0075,,
0.3460,45,219.0,21.7,0.0075,,
0.3545,46,220.0,21.7,0.0070,,
0.3625,47,220.6,21.7,0.0065,,
0.3710,48,221.1,21.7,0.0070,,
0.3785,49,221.4,21.7,0.0070,,
0.3870,50,221.7,21.7,0.0075,,
0.3955,51,222.0,21.7,0.0075,,
0.4040,52,222.2,21.7,0.0070,,
0.4125,53,222.5,21.7,0.0070,,
0.4210,54,222.9,21.7,0.0070,,
0.4290,55,222.8,21.7,0.0075,,
0.4370,56,223.5,21.7,0.0075,,
0.4450,57,224.0,21.7,0.0075,,
0.4535,58,224.4,21.7,0.0070,,
0.4620,59,224.6,21.7,0.0070,,
0.4705,60,224.5,21.7,0.0070,,
0.4790,61,224.7,21.7,0.0075,,
0.4865,62,225.2,21.7,0.0070,,
0.4950,63,225.7,21.7,0.0075,,
0.5035,64,226.2,21.7,0.0070,,
0.5115,65,226.9,21.7,0.0065,,
0.5200,66,227.5,21.7,0.0070,,
0.5280,67,227.4,21.7,0.0075,,
0.5360,68,227.2,21.7,0.0075,,
0.5445,69,227.5,21.7,0.0075,,
0.5530,70,227.7,21.7,0.0070,,
0.5615,71,227.9,21.7,0.0070,,
0.5700,72,228.2,21.7,0.0070,,
0.5775,73,228.5,21.7,0.0070,,
0.5860,74,228.7,21.7,0.0075,,
0.5945,75,229.1,21.7,0.0075,,
0.6025,76,229.4,21.7,0.0065,,
0.6110,77,229.8,21.7,0.0070,,
0.6195,78,230.1,21.7,0.0070,,
0.6270,79,230.4,21.7,0.0070,,
0.6355,80,231.1,21.7,0.0075,,
0.6440,81,231.6,21.7,0.0075,,
0.6525,82,231.6,21.7,0.0070,,
0.6610,83,231.7,21.7,0.0070,,
0.6690,84,232.0,21.7,0.0065,,
0.6770,85,232.8,21.7,0.0075,,
0.6850,86,233.1,21.7,0.0075,,
0.6935,87,233.2,21.7,0.0075,,
0.7020,88,233.0,21.7,0.0070,,
0.7105,89,233.1,21.7,0.0070,,
0.7190,90,233.3,21.7,0.0070,,
0.7270,91,233.5,21.7,0.0075,,
0.7350,92,233.8,21.7,0.0075,,
0.7430,93,234.3,21.7,0.0075,,
0.7515,94,234.0,21.7,0.0070,,
0.7600,95,234.1,21.7,0.0070,,
0.7685,96,234.5,21.7,0.0070,,
0.7770,97,234.7,21.7,0.0070,,
0.7845,98,235.5,21.7,0.0070,,
0.7930,99,235.4,21.7,0.0075,,
0.8015,100,235.4,21.7,0.0070,,
0.8095,101,235.5,21.7,0.0065,,
0.8180,102,235.8,21.7,0.0070,,
0.8265,103,236.2,21.7,0.0075,,
0.8330,104,236.2,21.7,0.0060,,
0.8415,105,236.4,21.7,0.0075,,
0.8500,106,236.7,21.7,0.0070,,
0.8585,107,236.8,21.7,0.0070,,
0.8665,108,237.1,21.7,0.0065,,
0.8750,109,237.1,21.7,0.0075,,
0.8825,110,237.4,21.7,0.0070,,
0.8910,111,237.7,21.7,0.0075,,
0.8975,112,238.0,21.7,0.0055,,
0.9055,113,238.1,21.7,0.0065,,
0.9115,114,238.2,21.7,0.0050,,
0.9120,115,238.6,21.7,0.0005,,
0.9130,116,238.4,21.7,0.0010,,
0.9140,117,238.2,21.7,0.0010,,
0.9160,118,238.5,21.7,0.0015,,
0.9180,119,238.6,21.7,0.0015,,
0.9200,120,238.8,21.7,0.0015,,
0.9200,121,238.4,21.7,0.0000,,
0.9215,122,238.5,21.7,0.0015,,
0.9215,123,238.6,21.7,0.0000,,
0.9225,124,238.6,21.7,0.0010,,
0.9230,125,238.6,21.7,0.0005,,
0.9235,126,238.8,21.7,0.0005,,
0.9245,127,238.6,21.7,0.0010,,
0.9255,128,238.7,21.7,0.0010,,
0.9265,129,238.7,21.7,0.0010,,
0.9270,130,238.7,21.7,0.0005,,
0.9280,131,239.0,21.7,0.0010,,
0.9290,132,239.3,21.7,0.0010,,
0.9300,133,239.6,21.7,0.0010,,
0.9305,134,239.2,21.7,0.0005,,
0.9320,135,238.8,21.7,0.0015,,
0.9330,136,239.1,21.7,0.0010,,
0.9340,137,239.0,21.7,0.0010,,
0.9345,138,239.2,21.7,0.0005,,
0.9355,139,239.4,21.7,0.0010,,
0.9360,140,239.3,21.7,0.0005,,
0.9375,141,240.0,21.7,0.0015,,
Scope 1/1, Sample 4/9 (T2 A 2/20/17)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-58.7,21.4,NaN,,
0.0005,1,-67.6,21.3,0.0005,,
0.0020,2,-68.2,21.3,0.0015,,
0.0050,3,-68.3,21.3,0.0025,,
0.0085,4,-68.3,21.3,0.0030,,
0.0150,5,-67.9,21.3,0.0055,,
0.0235,6,-67.2,21.3,0.0070,,
0.0310,7,-66.4,21.3,0.0070,,
0.0395,8,-65.4,21.3,0.0075,,
0.0480,9,-64.1,21.3,0.0070,,
0.0565,10,-62.8,21.3,0.0070,,
0.0645,11,-61.8,21.3,0.0065,,
0.0730,12,-60.0,21.3,0.0070,,
0.0805,13,-58.9,21.3,0.0070,,
0.0890,14,-57.9,21.3,0.0075,,
0.0975,15,-55.7,21.3,0.0075,,
0.1060,16,-53.8,21.3,0.0070,,
0.1145,17,-51.7,21.3,0.0070,,
0.1230,18,-49.5,21.3,0.0070,,
0.1305,19,-47.9,21.3,0.0070,,
0.1390,20,-45.8,21.3,0.0075,,
0.1470,21,-43.1,21.3,0.0075,,
0.1555,22,-40.3,21.3,0.0070,,
0.1640,23,-37.2,21.3,0.0070,,
0.1725,24,-34.0,21.3,0.0070,,
0.1800,25,-30.8,21.3,0.0070,,
0.1885,26,-27.2,21.3,0.0075,,
0.1970,27,-23.3,21.3,0.0070,,
0.2055,28,-19.6,21.3,0.0070,,
0.2140,29,-15.7,21.3,0.0070,,
0.2220,30,-12.1,21.3,0.0065,,
0.2295,31,-8.8,21.3,0.0070,,
0.2380,32,-6.0,21.3,0.0075,,
0.2465,33,-3.8,21.3,0.0075,,
0.2550,34,-0.5,21.3,0.0070,,
0.2635,35,1.6,21.3,0.0070,,
0.2720,36,3.0,21.3,0.0070,,
0.2795,37,4.4,21.3,0.0070,,
0.2880,38,5.8,21.3,0.0075,,
0.2960,39,7.0,21.3,0.0075,,
0.3045,40,8.6,21.3,0.0070,,
0.3130,41,9.8,21.3,0.0070,,
0.3215,42,11.2,21.3,0.0070,,
0.3290,43,12.4,21.3,0.0070,,
0.3375,44,13.6,21.3,0.0075,,
