Raw Data
0.0005,1,-104.3,20.9,0.0005,,
0.0020,2,-104.0,20.9,0.0015,,
0.0050,3,-103.8,20.9,0.0025,,
0.0085,4,-103.9,20.9,0.0030,,
0.0145,5,-103.9,20.9,0.0050,,
0.0230,6,-103.6,20.9,0.0070,,
0.0305,7,-103.7,20.9,0.0070,,
0.0390,8,-103.2,20.9,0.0075,,
0.0475,9,-102.8,20.9,0.0075,,
0.0560,10,-101.8,20.9,0.0070,,
0.0640,11,-100.6,20.9,0.0065,,
0.0725,12,-100.0,20.9,0.0070,,
0.0805,13,-99.3,20.9,0.0075,,
0.0885,14,-98.7,20.9,0.0075,,
0.0970,15,-97.8,20.9,0.0070,,
0.1055,16,-97.0,20.9,0.0070,,
0.1140,17,-96.6,20.9,0.0070,,
0.1225,18,-95.6,20.9,0.0075,,
0.1300,19,-94.7,20.9,0.0070,,
0.1385,20,-93.8,20.9,0.0075,,
0.1470,21,-93.1,20.9,0.0070,,
0.1550,22,-92.1,20.9,0.0065,,
0.1635,23,-91.1,20.9,0.0070,,
0.1720,24,-90.3,20.9,0.0075,,
0.1795,25,-89.4,20.9,0.0070,,
0.1880,26,-88.3,20.9,0.0075,,
0.1965,27,-87.2,20.9,0.0070,,
0.2050,28,-86.0,20.9,0.0070,,
0.2135,29,-85.2,20.9,0.0070,,
0.2220,30,-84.2,20.9,0.0075,,
0.2295,31,-82.8,20.9,0.0070,,
0.2375,32,-81.5,20.9,0.0075,,
0.2460,33,-80.1,20.9,0.0070,,
0.2545,34,-78.9,20.9,0.0070,,
0.2630,35,-77.6,20.9,0.0070,,
0.2715,36,-76.2,20.9,0.0070,,
0.2790,37,-74.9,20.9,0.0070,,
0.2875,38,-73.7,20.9,0.0075,,
0.2960,39,-72.1,20.9,0.0075,,
0.3040,40,-70.8,20.9,0.0065,,
0.3125,41,-69.2,20.9,0.0070,,
0.3210,42,-67.2,20.9,0.0070,,
0.3285,43,-65.6,20.9,0.0070,,
0.3370,44,-63.6,20.9,0.0075,,
0.3455,45,-61.4,20.9,0.0075,,
0.3540,46,-58.7,20.9,0.0070,,
0.3625,47,-56.1,20.9,0.0070,,
0.3705,48,-53.5,20.9,0.0065,,
0.3785,49,-51.8,20.9,0.0075,,
0.3865,50,-48.7,20.9,0.0075,,
0.3950,51,-45.7,20.9,0.0075,,
0.4035,52,-41.9,20.9,0.0070,,
0.4120,53,-38.5,20.9,0.0070,,
0.4205,54,-34.1,20.9,0.0070,,
0.4280,55,-30.6,20.9,0.0070,,
0.4365,56,-26.1,20.9,0.0075,,
0.4450,57,-22.1,20.9,0.0075,,
0.4530,58,-17.6,20.9,0.0065,,
0.4615,59,-13.0,20.9,0.0070,,
0.4700,60,-9.6,20.9,0.0070,,
0.4775,61,-6.5,20.9,0.0070,,
0.4860,62,-3.5,20.9,0.0075,,
0.4945,63,-0.9,20.9,0.0075,,
0.5030,64,1.7,20.9,0.0070,,
0.5115,65,3.8,20.9,0.0070,,
0.5200,66,5.7,20.9,0.0070,,
0.5275,67,7.1,20.9,0.0070,,
0.5360,68,8.8,20.9,0.0075,,
0.5440,69,10.5,20.9,0.0065,,
0.5525,70,12.1,20.9,0.0070,,
0.5610,71,13.4,20.9,0.0070,,
0.5695,72,14.6,20.9,0.0070,,
0.5770,73,15.4,20.9,0.0070,,
0.5855,74,16.6,20.9,0.0075,,
0.5940,75,17.8,20.9,0.0070,,
0.6025,76,19.2,20.9,0.0070,,
0.6105,77,20.3,20.9,0.0065,,
0.6190,78,21.6,20.9,0.0075,,
0.6265,79,22.6,20.9,0.0070,,
0.6350,80,24.2,20.9,0.0075,,
0.6435,81,24.8,20.9,0.0070,,
0.6520,82,26.4,20.9,0.0070,,
0.6605,83,27.7,20.9,0.0070,,
0.6690,84,28.4,20.9,0.0070,,
0.6765,85,29.3,20.9,0.0070,,
0.6845,86,30.4,20.9,0.0075,,
0.6930,87,31.4,20.9,0.0075,,
0.7015,88,32.8,20.9,0.0070,,
0.7100,89,33.8,20.9,0.0070,,
0.7185,90,34.8,20.9,0.0070,,
0.7260,91,35.2,20.9,0.0070,,
0.7345,92,36.0,20.9,0.0075,,
0.7430,93,36.8,20.9,0.0075,,
0.7515,94,38.1,20.9,0.0070,,
0.7595,95,39.2,20.9,0.0065,,
0.7680,96,39.8,20.9,0.0070,,
0.7755,97,40.7,20.9,0.0070,,
0.7840,98,41.7,20.9,0.0075,,
0.7925,99,42.7,20.9,0.0075,,
0.8010,100,43.6,20.9,0.0070,,
0.8095,101,44.5,20.9,0.0070,,
0.8180,102,45.9,20.9,0.0070,,
0.8255,103,46.3,20.9,0.0070,,
0.8340,104,47.5,20.9,0.0075,,
0.8420,105,48.2,20.9,0.0075,,
0.8505,106,49.6,20.9,0.0070,,
0.8590,107,50.5,20.9,0.0070,,
0.8675,108,51.2,20.9,0.0070,,
0.8750,109,51.8,20.9,0.0070,,
0.8835,110,53.0,20.9,0.0075,,
0.8920,111,54.2,20.9,0.0075,,
0.9005,112,55.3,20.9,0.0070,,
0.9085,113,56.1,20.9,0.0065,,
0.9170,114,57.5,20.9,0.0070,,
0.9250,115,58.6,20.9,0.0075,,
0.9330,116,60.1,20.9,0.0075,,
0.9415,117,60.9,20.9,0.0075,,
0.9500,118,61.4,20.9,0.0070,,
0.9585,119,62.6,20.9,0.0070,,
0.9670,120,63.5,20.9,0.0070,,
0.9745,121,64.3,20.9,0.0070,,
0.9830,122,65.3,20.9,0.0075,,
0.9910,123,66.8,20.9,0.0075,,
0.9995,124,68.3,20.9,0.0070,,
1.0080,125,70.0,20.9,0.0070,,
1.0165,126,71.1,20.9,0.0070,,
1.0240,127,71.8,20.9,0.0070,,
1.0325,128,73.0,20.9,0.0075,,
1.0410,129,74.3,20.9,0.0075,,
1.0495,130,75.7,20.9,0.0070,,
1.0580,131,77.5,20.9,0.0070,,
1.0660,132,79.5,20.9,0.0065,,
1.0740,133,81.2,20.9,0.0075,,
1.0820,134,82.2,20.9,0.0075,,
1.0905,135,83.3,20.9,0.0075,,
1.0990,136,85.6,20.9,0.0070,,
1.1075,137,87.9,20.9,0.0070,,
1.1160,138,90.1,20.9,0.0070,,
1.1235,139,92.2,20.9,0.0070,,
1.1320,140,94.8,20.9,0.0075,,
1.1405,141,96.7,20.9,0.0070,,
1.1490,142,98.8,20.9,0.0070,,
1.1570,143,101.5,20.9,0.0065,,
1.1655,144,104.3,20.9,0.0070,,
1.1730,145,106.9,20.9,0.0070,,
1.1815,146,110.1,20.9,0.0075,,
1.1900,147,113.9,20.9,0.0075,,
1.1985,148,117.4,20.9,0.0070,,
1.2070,149,121.1,20.9,0.0070,,
1.2150,150,125.7,20.9,0.0065,,
1.2230,151,129.7,20.9,0.0075,,
1.2310,152,134.3,20.9,0.0075,,
1.2395,153,140.3,20.9,0.0075,,
1.2480,154,145.1,20.9,0.0070,,
1.2565,155,150.1,20.9,0.0070,,
1.2650,156,153.7,20.9,0.0070,,
1.2725,157,157.5,20.9,0.0070,,
1.2810,158,161.4,20.9,0.0075,,
1.2895,159,164.6,20.9,0.0075,,
1.2975,160,167.9,20.9,0.0065,,
1.3060,161,170.8,20.9,0.0070,,
1.3145,162,173.5,20.9,0.0070,,
1.3230,163,175.9,20.9,0.0075,,
1.3305,164,177.8,20.9,0.0070,,
1.3390,165,179.8,20.9,0.0075,,
1.3475,166,181.7,20.9,0.0070,,
1.3555,167,183.6,20.9,0.0065,,
1.3630,168,185.3,20.9,0.0060,,
1.3665,169,186.5,20.9,0.0030,,
1.3665,170,186.4,20.9,0.0000,,
1.3675,171,187.2,20.9,0.0010,,
1.3690,172,187.3,20.9,0.0010,,
1.3710,173,187.7,20.9,0.0015,,
1.3745,174,188.1,20.9,0.0030,,
1.3785,175,188.5,20.9,0.0035,,
1.3815,176,189.3,20.9,0.0025,,
1.3825,177,189.9,20.9,0.0010,,
1.3830,178,189.8,20.9,0.0005,,
1.3835,178,190.1,20.9,0.0010,,
Result,TitrationEP2
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,189.7,21.2,NaN,,
0.0005,1,190.6,21.2,0.0005,,
0.0020,2,190.5,21.2,0.0015,,
0.0050,3,190.5,21.2,0.0025,,
0.0085,4,190.3,21.2,0.0030,,
0.0145,5,190.3,21.2,0.0050,,
0.0230,6,191.6,21.2,0.0075,,
0.0305,7,192.6,21.2,0.0070,,
0.0390,8,194.4,21.2,0.0075,,
0.0475,9,195.6,21.2,0.0075,,
0.0560,10,196.4,21.2,0.0070,,
0.0640,11,197.0,21.2,0.0065,,
0.0725,12,197.9,21.2,0.0070,,
0.0800,13,198.8,21.2,0.0070,,
0.0885,14,199.5,21.2,0.0075,,
0.0970,15,200.6,21.2,0.0070,,
0.1055,16,201.6,21.2,0.0070,,
0.1140,17,202.4,21.2,0.0070,,
0.1225,18,202.8,21.2,0.0075,,
0.1300,19,203.6,21.2,0.0070,,
0.1385,20,204.3,21.2,0.0075,,
0.1465,21,205.0,21.2,0.0065,,
0.1550,22,205.9,21.2,0.0070,,
0.1635,23,206.7,21.2,0.0070,,
0.1720,24,207.4,21.2,0.0070,,
0.1795,25,207.9,21.2,0.0070,,
0.1880,26,208.5,21.2,0.0075,,
0.1965,27,209.1,21.2,0.0075,,
0.2050,28,209.8,21.2,0.0070,,
0.2130,29,210.2,21.2,0.0065,,
0.2215,30,210.8,21.2,0.0070,,
0.2290,31,211.3,21.2,0.0070,,
0.2375,32,212.1,21.2,0.0075,,
0.2460,33,212.7,21.2,0.0070,,
0.2545,34,213.3,21.2,0.0070,,
0.2630,35,213.7,21.2,0.0070,,
0.2715,36,214.3,21.2,0.0070,,
0.2790,37,214.6,21.2,0.0070,,
0.2875,38,215.3,21.2,0.0075,,
0.2960,39,216.3,21.2,0.0070,,
0.3040,40,216.9,21.2,0.0065,,
0.3125,41,217.3,21.2,0.0070,,
0.3210,42,217.9,21.2,0.0070,,
0.3285,43,217.6,21.2,0.0070,,
0.3370,44,218.2,21.2,0.0075,,
0.3455,45,218.6,21.2,0.0075,,
0.3540,46,218.9,21.2,0.0070,,
0.3625,47,219.7,21.2,0.0070,,
0.3705,48,220.5,21.2,0.0065,,
0.3785,49,220.9,21.2,0.0075,,
0.3865,50,221.3,21.2,0.0075,,
0.3950,51,221.3,21.2,0.0075,,
0.4035,52,222.0,21.2,0.0070,,
0.4120,53,222.3,21.2,0.0070,,
0.4205,54,222.7,21.2,0.0070,,
0.4280,55,222.6,21.2,0.0070,,
0.4365,56,223.1,21.2,0.0075,,
0.4450,57,223.8,21.2,0.0075,,
0.4530,58,224.3,21.2,0.0065,,
0.4615,59,224.6,21.2,0.0070,,
0.4700,60,225.0,21.2,0.0070,,
0.4775,61,225.3,21.2,0.0070,,
0.4860,62,225.7,21.2,0.0075,,
0.4945,63,226.0,21.2,0.0075,,
0.5030,64,226.3,21.2,0.0070,,
0.5115,65,226.4,21.2,0.0070,,
0.5195,66,226.3,21.2,0.0065,,
0.5275,67,226.6,21.2,0.0075,,
0.5355,68,227.4,21.2,0.0075,,
0.5440,69,227.9,21.2,0.0075,,
0.5525,70,227.9,21.2,0.0070,,
0.5610,71,227.8,21.2,0.0070,,
0.5695,72,227.7,21.2,0.0070,,
0.5770,73,228.0,21.2,0.0070,,
0.5855,74,228.5,21.2,0.0075,,
0.5940,75,229.1,21.2,0.0070,,
0.6025,76,229.7,21.2,0.0070,,
0.6105,77,229.8,21.2,0.0065,,
0.6190,78,230.0,21.2,0.0075,,
0.6265,79,229.8,21.2,0.0070,,
0.6350,80,229.9,21.2,0.0075,,
0.6435,81,230.2,21.2,0.0075,,
0.6520,82,230.5,21.2,0.0070,,
0.6605,83,230.9,21.2,0.0070,,
0.6685,84,231.0,21.2,0.0065,,
0.6765,85,231.5,21.2,0.0075,,
0.6845,86,232.0,21.2,0.0075,,
0.6930,87,231.7,21.2,0.0075,,
0.7015,88,232.0,21.2,0.0070,,
0.7100,89,232.3,21.2,0.0070,,
0.7185,90,232.4,21.2,0.0070,,
0.7260,91,232.7,21.2,0.0070,,
0.7345,92,232.9,21.2,0.0075,,
0.7430,93,233.3,21.2,0.0075,,
0.7510,94,233.5,21.2,0.0065,,
0.7595,95,233.6,21.2,0.0070,,
0.7680,96,234.0,21.2,0.0070,,
0.7755,97,234.3,21.2,0.0070,,
0.7840,98,234.5,21.2,0.0070,,
0.7925,99,234.8,21.2,0.0075,,
0.8010,100,235.4,21.2,0.0070,,
0.8095,101,235.6,21.2,0.0070,,
0.8180,102,235.9,21.2,0.0070,,
0.8255,103,235.7,21.2,0.0070,,
0.8335,104,235.8,21.2,0.0075,,
0.8420,105,235.9,21.2,0.0075,,
0.8505,106,236.1,21.2,0.0070,,
0.8590,107,236.4,21.2,0.0070,,
0.8675,108,237.0,21.2,0.0070,,
0.8750,109,237.5,21.2,0.0070,,
0.8835,110,237.8,21.2,0.0075,,
0.8915,111,237.8,21.2,0.0075,,
0.8975,112,237.5,21.2,0.0050,,
0.8980,113,237.9,21.2,0.0005,,
0.8990,114,238.0,21.2,0.0010,,
0.9010,115,237.8,21.2,0.0020,,
0.9030,116,238.3,21.2,0.0020,,
0.9065,117,238.7,21.2,0.0030,,
0.9105,118,238.4,21.2,0.0035,,
0.9170,119,238.5,21.2,0.0055,,
0.9235,120,237.9,21.2,0.0055,,
0.9310,121,238.5,21.2,0.0070,,
0.9380,122,238.3,21.2,0.0065,,
0.9445,123,238.4,21.2,0.0060,,
0.9485,124,238.8,21.2,0.0035,,
0.9515,125,239.0,21.2,0.0025,,
0.9535,126,238.9,21.2,0.0020,,
0.9550,127,238.8,21.2,0.0015,,
0.9560,128,238.8,21.2,0.0010,,
0.9570,129,239.2,21.2,0.0010,,
0.9575,130,239.3,21.2,0.0005,,
0.9585,131,239.5,21.2,0.0010,,
0.9590,131,240.0,21.2,0.0015,,
Scope 1/1, Sample 5/6 (T5 A 4/4/17)
Result,Measurenormal1
t,E,T
1,-10.1,21.3
2,-66.3,21.2
3,-91.3,21.1
4,-99.5,21.0
5,-102.6,21.0
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-106.3,20.9,NaN,,
0.0005,1,-106.0,20.9,0.0005,,
0.0020,2,-106.2,20.9,0.0010,,
0.0050,3,-106.3,20.9,0.0025,,
0.0085,4,-106.4,20.9,0.0025,,
0.0150,5,-106.2,20.9,0.0045,,
0.0235,6,-106.2,20.9,0.0060,,
0.0310,7,-105.6,20.9,0.0060,,
0.0395,8,-105.4,20.9,0.0065,,
0.0480,9,-105.6,20.9,0.0060,,
0.0565,10,-105.1,20.9,0.0060,,
0.0645,11,-104.5,20.9,0.0055,,
0.0730,12,-103.9,20.9,0.0060,,
0.0805,13,-102.6,20.9,0.0060,,
0.0890,14,-101.7,20.9,0.0065,,
0.0975,15,-100.9,20.9,0.0065,,
0.1060,16,-100.2,20.9,0.0060,,
0.1145,17,-99.6,20.9,0.0060,,
0.1230,18,-98.8,20.9,0.0060,,
0.1305,19,-98.1,20.9,0.0060,,
0.1385,20,-97.4,20.9,0.0060,,
0.1470,21,-96.5,20.9,0.0065,,
0.1555,22,-95.7,20.9,0.0060,,
0.1640,23,-94.8,20.9,0.0060,,
0.1725,24,-94.0,20.9,0.0060,,
0.1810,25,-93.7,20.9,0.0065,,
0.1885,26,-92.9,20.9,0.0060,,
0.1970,27,-91.7,20.9,0.0065,,
0.2050,28,-90.3,20.9,0.0055,,
0.2135,29,-89.3,20.9,0.0060,,
0.2220,30,-88.2,20.9,0.0060,,
0.2295,31,-87.3,20.9,0.0060,,
0.2380,32,-86.0,20.9,0.0065,,
0.2465,33,-84.9,20.9,0.0065,,
0.2550,34,-83.7,20.9,0.0060,,
0.2635,35,-82.5,20.9,0.0060,,
0.2720,36,-81.3,20.9,0.0060,,
0.2795,37,-80.1,20.9,0.0060,,
0.2880,38,-78.8,20.9,0.0065,,
0.2960,39,-77.4,20.9,0.0060,,
0.3045,40,-76.0,20.9,0.0060,,
0.3130,41,-74.5,20.9,0.0060,,
0.3215,42,-73.0,20.9,0.0060,,
0.3300,43,-71.7,20.9,0.0065,,
0.3375,44,-69.9,20.9,0.0060,,
0.3460,45,-68.5,20.9,0.0065,,
0.3545,46,-67.5,20.9,0.0060,,
0.3625,47,-65.8,20.9,0.0055,,
0.3710,48,-63.3,20.9,0.0060,,
0.3785,49,-61.0,20.9,0.0060,,
0.3870,50,-59.1,20.9,0.0065,,
0.3955,51,-56.8,20.9,0.0065,,
0.4040,52,-54.6,20.9,0.0060,,
0.4125,53,-52.0,20.9,0.0060,,
0.4210,54,-48.5,20.9,0.0060,,
0.4285,55,-45.8,20.9,0.0060,,
0.4370,56,-42.8,20.9,0.0065,,
0.4455,57,-39.2,20.9,0.0065,,
0.4535,58,-35.7,20.9,0.0055,,
0.4620,59,-31.7,20.9,0.0060,,
0.4705,60,-27.3,20.9,0.0060,,
0.4780,61,-23.9,20.9,0.0060,,
0.4865,62,-19.4,20.9,0.0065,,
0.4950,63,-14.8,20.9,0.0065,,
0.5035,64,-10.5,20.9,0.0060,,
0.5115,65,-7.5,20.9,0.0055,,
0.5200,66,-4.3,20.9,0.0060,,
0.5275,67,-2.3,20.9,0.0060,,
0.5360,68,0.1,20.9,0.0065,,
0.5445,69,2.8,20.9,0.0065,,
0.5530,70,4.5,20.9,0.0060,,
0.5615,71,6.3,20.9,0.0060,,
0.5700,72,8.3,20.9,0.0060,,
0.5775,73,9.6,20.9,0.0060,,
0.5860,74,10.5,20.9,0.0065,,
0.5940,75,11.7,20.9,0.0060,,
0.6025,76,12.9,20.9,0.0060,,
0.6110,77,14.3,20.9,0.0060,,
0.6195,78,15.6,20.9,0.0060,,
0.6280,79,16.8,20.9,0.0065,,
0.6355,80,18.0,20.9,0.0060,,
0.6440,81,19.6,20.9,0.0065,,
0.6525,82,20.4,20.9,0.0060,,
0.6605,83,21.4,20.9,0.0055,,
0.6690,84,22.9,20.9,0.0060,,
0.6775,85,23.7,20.9,0.0060,,
0.6850,86,24.8,20.9,0.0060,,
0.6935,87,25.9,20.9,0.0065,,
0.7020,88,26.6,20.9,0.0060,,
0.7105,89,28.1,20.9,0.0060,,
0.7190,90,29.2,20.9,0.0060,,
0.7275,91,29.6,20.9,0.0065,,
0.7350,92,31.0,20.9,0.0060,,
0.7435,93,31.9,20.9,0.0065,,
0.7515,94,32.9,20.9,0.0055,,
0.7600,95,33.7,20.9,0.0060,,
0.7685,96,35.2,20.9,0.0060,,
0.7770,97,36.4,20.9,0.0065,,
0.7845,98,37.6,20.9,0.0060,,
0.7930,99,38.5,20.9,0.0065,,
0.8015,100,39.2,20.9,0.0060,,
0.8100,101,40.5,20.9,0.0060,,
0.8180,102,41.4,20.9,0.0055,,
0.8265,103,42.3,20.9,0.0065,,
0.8340,104,43.3,20.9,0.0060,,
0.8425,105,44.1,20.9,0.0065,,
0.8510,106,44.9,20.9,0.0060,,
0.8595,107,45.7,20.9,0.0060,,
0.8680,108,46.8,20.9,0.0060,,
0.8765,109,47.4,20.9,0.0065,,
0.8840,110,48.2,20.9,0.0060,,
0.8925,111,49.1,20.9,0.0065,,
0.9005,112,50.6,20.9,0.0055,,
0.9090,113,51.7,20.9,0.0060,,
0.9175,114,52.7,20.9,0.0060,,
0.9250,115,53.2,20.9,0.0060,,
0.9335,116,54.0,20.9,0.0065,,
0.9420,117,54.7,20.9,0.0065,,
0.9505,118,55.4,20.9,0.0060,,
0.9590,119,56.3,20.9,0.0060,,
0.9675,120,57.7,20.9,0.0060,,
0.9750,121,58.9,20.9,0.0060,,
0.9835,122,59.8,20.9,0.0065,,
0.9915,123,60.9,20.9,0.0060,,
1.0000,124,61.8,20.9,0.0060,,
1.0085,125,63.0,20.9,0.0060,,
1.0170,126,64.0,20.9,0.0060,,
1.0255,127,65.6,20.9,0.0065,,
1.0330,128,66.8,20.9,0.0060,,
1.0415,129,67.5,20.9,0.0065,,
1.0500,130,68.5,20.9,0.0060,,
1.0580,131,69.7,20.9,0.0055,,
1.0665,132,70.9,20.9,0.0060,,
1.0740,133,72.2,20.9,0.0060,,
1.0825,134,73.9,20.9,0.0065,,
1.0910,135,75.7,20.9,0.0065,,
1.0995,136,77.3,20.9,0.0060,,
1.1080,137,78.8,20.9,0.0060,,
1.1165,138,80.5,20.9,0.0060,,
1.1245,139,82.3,20.9,0.0060,,
1.1325,140,83.7,20.9,0.0060,,
1.1405,141,84.9,20.9,0.0060,,
1.1490,142,87.2,20.9,0.0060,,
1.1575,143,89.6,20.9,0.0060,,
1.1660,144,91.8,20.9,0.0060,,
1.1745,145,94.1,20.9,0.0060,,
1.1820,146,96.1,20.9,0.0060,,
1.1905,147,98.2,20.9,0.0060,,
1.1990,148,101.1,20.9,0.0060,,
1.2070,149,103.8,20.9,0.0055,,
1.2155,150,106.8,20.9,0.0060,,
1.2240,151,109.9,20.9,0.0065,,
1.2315,152,113.7,20.9,0.0060,,
1.2400,153,117.3,20.9,0.0065,,
1.2485,154,121.9,20.9,0.0060,,
1.2570,155,126.2,20.9,0.0060,,
1.2655,156,131.4,20.9,0.0060,,
1.2735,157,134.9,20.9,0.0060,,
1.2815,158,139.3,20.9,0.0060,,
1.2895,159,144.8,20.9,0.0060,,
1.2980,160,149.7,20.9,0.0060,,
1.3065,161,154.2,20.9,0.0060,,
1.3150,162,157.9,20.9,0.0060,,
1.3235,163,161.7,20.9,0.0060,,
1.3310,164,165.3,20.9,0.0060,,
1.3395,165,168.4,20.9,0.0065,,
1.3480,166,171.0,20.9,0.0065,,
1.3560,167,173.0,20.9,0.0055,,
1.3645,168,176.0,20.9,0.0060,,
1.3730,169,178.4,20.9,0.0060,,
1.3805,170,180.2,20.9,0.0060,,
1.3890,171,182.1,20.9,0.0065,,
1.3975,172,183.6,20.9,0.0065,,
1.4055,173,185.0,20.9,0.0055,,
1.4105,174,186.2,20.9,0.0035,,
1.4115,175,186.9,20.9,0.0005,,
1.4120,176,187.1,20.9,0.0005,,
1.4125,177,187.6,20.9,0.0005,,
1.4140,178,188.1,20.9,0.0010,,
1.4145,179,187.8,20.9,0.0005,,
1.4160,180,187.9,20.9,0.0010,,
1.4175,181,188.0,20.9,0.0010,,
1.4190,182,188.3,20.9,0.0010,,
1.4195,183,188.4,20.9,0.0005,,
1.4205,184,188.6,20.9,0.0010,,
1.4215,185,188.9,20.9,0.0005,,
1.4225,186,188.9,20.9,0.0005,,
1.4230,187,190.1,20.9,0.0005,,
Result,TitrationEP2
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,190.3,21.2,NaN,,
0.0005,1,190.2,21.2,0.0005,,
0.0020,2,190.5,21.2,0.0015,,
0.0050,3,190.6,21.2,0.0030,,
0.0085,4,190.2,21.2,0.0030,,
0.0150,5,190.2,21.2,0.0060,,
0.0235,6,191.8,21.2,0.0075,,
0.0310,7,192.4,21.2,0.0075,,
0.0390,8,193.6,21.2,0.0080,,
0.0475,9,194.7,21.2,0.0075,,
0.0560,10,195.9,21.2,0.0075,,
0.0645,11,197.2,21.2,0.0075,,
0.0730,12,198.3,21.2,0.0075,,
0.0805,13,199.0,21.2,0.0075,,
0.0890,14,200.0,21.2,0.0085,,
0.0975,15,201.0,21.2,0.0075,,
0.1060,16,201.7,21.2,0.0075,,
0.1140,17,202.2,21.2,0.0075,,
0.1225,18,202.8,21.2,0.0075,,
0.1300,19,203.4,21.2,0.0075,,
0.1385,20,204.4,21.2,0.0085,,
0.1470,21,205.2,21.2,0.0085,,
0.1555,22,206.0,21.2,0.0075,,
0.1640,23,207.2,21.2,0.0075,,
0.1725,24,207.7,21.2,0.0075,,
0.1800,25,208.0,21.2,0.0075,,
0.1880,26,208.3,21.2,0.0080,,
0.1965,27,209.0,21.2,0.0085,,
0.2050,28,209.6,21.2,0.0075,,
0.2135,29,210.2,21.2,0.0075,,
0.2220,30,211.2,21.2,0.0075,,
0.2295,31,211.7,21.2,0.0075,,
0.2380,32,212.9,21.2,0.0085,,
0.2465,33,213.3,21.2,0.0085,,
0.2550,34,214.1,21.2,0.0075,,
0.2630,35,214.6,21.2,0.0075,,
0.2715,36,215.1,21.2,0.0075,,
0.2790,37,215.3,21.2,0.0075,,
0.2875,38,216.1,21.2,0.0085,,
0.2960,39,216.5,21.2,0.0085,,
0.3045,40,217.0,21.2,0.0075,,
0.3130,41,217.3,21.2,0.0075,,
0.3215,42,218.0,21.2,0.0075,,
0.3290,43,218.2,21.2,0.0075,,
0.3375,44,218.7,21.2,0.0085,,
0.3455,45,219.1,21.2,0.0080,,
0.3540,46,219.7,21.2,0.0075,,
0.3625,47,219.9,21.2,0.0075,,
0.3710,48,220.4,21.2,0.0075,,
0.3785,49,220.8,21.2,0.0075,,
0.3870,50,221.2,21.2,0.0085,,
0.3955,51,221.7,21.2,0.0085,,
0.4040,52,222.0,21.2,0.0075,,
0.4120,53,222.4,21.2,0.0075,,
0.4205,54,222.6,21.2,0.0075,,
0.4280,55,223.0,21.2,0.0075,,
0.4365,56,223.1,21.2,0.0085,,
0.4450,57,222.9,21.2,0.0085,,
0.4535,58,223.1,21.2,0.0075,,
0.4620,59,223.5,21.2,0.0075,,
0.4705,60,223.9,21.2,0.0075,,
0.4780,61,224.2,21.2,0.0075,,
0.4865,62,224.9,21.2,0.0085,,
0.4945,63,225.4,21.2,0.0080,,
0.5030,64,225.8,21.2,0.0075,,
0.5115,65,225.7,21.2,0.0075,,
0.5200,66,225.8,21.2,0.0075,,
0.5275,67,226.1,21.2,0.0075,,
0.5360,68,226.7,21.2,0.0085,,
0.5445,69,226.7,21.2,0.0085,,
0.5530,70,227.0,21.2,0.0075,,
0.5615,71,227.3,21.2,0.0075,,
0.5695,72,227.6,21.2,0.0075,,
0.5775,73,227.9,21.2,0.0080,,
0.5855,74,228.2,21.2,0.0080,,
0.5940,75,228.8,21.2,0.0075,,
0.6025,76,228.9,21.2,0.0075,,
0.6110,77,229.0,21.2,0.0075,,
0.6195,78,229.3,21.2,0.0075,,
0.6270,79,229.5,21.2,0.0075,,
0.6355,80,230.1,21.2,0.0085,,
0.6440,81,230.7,21.2,0.0085,,
0.6525,82,231.5,21.2,0.0075,,
0.6605,83,231.8,21.2,0.0075,,
0.6690,84,231.6,21.2,0.0075,,
0.6765,85,231.1,21.2,0.0075,,
0.6850,86,231.4,21.2,0.0085,,
0.6935,87,231.7,21.2,0.0085,,
0.7020,88,232.1,21.2,0.0075,,
0.7105,89,232.4,21.2,0.0075,,
0.7185,90,232.6,21.2,0.0075,,
0.7265,91,232.8,21.2,0.0080,,
0.7345,92,233.3,21.2,0.0080,,
0.7430,93,233.2,21.2,0.0085,,
0.7515,94,233.5,21.2,0.0075,,
0.7600,95,233.8,21.2,0.0075,,
0.7685,96,233.7,21.2,0.0075,,
0.7760,97,234.2,21.2,0.0075,,
0.7845,98,234.4,21.2,0.0085,,
0.7930,99,234.4,21.2,0.0085,,
0.8010,100,234.8,21.2,0.0075,,
0.8095,101,235.0,21.2,0.0075,,
0.8180,102,235.5,21.2,0.0075,,
0.8255,103,235.8,21.2,0.0075,,
0.8340,104,236.0,21.2,0.0085,,
0.8425,105,236.6,21.2,0.0085,,
0.8510,106,237.1,21.2,0.0075,,
0.8595,107,237.3,21.2,0.0075,,
0.8680,108,237.5,21.2,0.0075,,
0.8755,109,237.5,21.2,0.0075,,
0.8840,110,237.9,21.2,0.0085,,
0.8915,111,238.1,21.2,0.0075,,
0.8995,112,238.3,21.2,0.0075,,
0.9080,113,238.1,21.2,0.0075,,
0.9165,114,238.1,21.2,0.0075,,
0.9240,115,238.6,21.2,0.0075,,
0.9305,116,238.4,21.2,0.0065,,
0.9375,117,238.1,21.2,0.0065,,
0.9455,118,238.3,21.2,0.0075,,
